# time   Gyr   epot km2 / s2 ekin km2 / s2 ang.mom. km kpc / s    x    kpc      vx   km / s   y    kpc      vy   km / s   
0.62578702     -3.2185E+01   2.8379E+01    1.0000000000E+00       -0.12890033   -1.13425625   0.03523786    -7.44785737   
0.63556494     -3.2034E+01   2.8228E+01    1.0000000000E+00       -0.12810322   1.28541482    -0.04018934   -7.40293696   
0.64534287     -2.8347E+01   2.4544E+01    1.0000000000E+00       -0.10536500   3.09197701    -0.10917165   -6.28713282   
0.65512079     -2.3985E+01   2.0184E+01    1.0000000000E+00       -0.06942689   3.96299351    -0.16533473   -4.96608105   
0.66489871     -2.0370E+01   1.6569E+01    1.0000000000E+00       -0.02797949   4.26071944    -0.20928220   -3.87095221   
0.67467663     -1.7621E+01   1.3820E+01    1.0000000000E+00       0.01492238    4.29072190    -0.24362691   -3.03807650   
0.68445456     -1.5541E+01   1.1741E+01    1.0000000000E+00       0.05746235    4.20508911    -0.27071180   -2.40796312   
0.69423248     -1.3940E+01   1.0139E+01    1.0000000000E+00       0.09887163    4.07203514    -0.29226226   -1.92271720   
0.70401040     -1.2679E+01   8.8780E+00    1.0000000000E+00       0.13884902    3.92207654    -0.30950472   -1.54053076   
0.71378832     -1.1664E+01   7.8629E+00    1.0000000000E+00       0.17730385    3.76905189    -0.32331797   -1.23292421   
0.72356624     -1.0831E+01   7.0301E+00    1.0000000000E+00       0.21424097    3.61921916    -0.33434469   -0.98051607   
0.73334417     -1.0136E+01   6.3352E+00    1.0000000000E+00       0.24970786    3.47527872    -0.34306575   -0.76989614   
0.74312209     -9.5477E+00   5.7468E+00    1.0000000000E+00       0.28376935    3.33822150    -0.34984894   -0.59158341   
0.75290001     -9.0434E+00   5.2425E+00    1.0000000000E+00       0.31649558    3.20821061    -0.35498122   -0.43872499   
0.76267793     -8.6064E+00   4.8056E+00    1.0000000000E+00       0.34795607    3.08501517    -0.35869060   -0.30626265   
0.77245586     -8.2242E+00   4.4233E+00    1.0000000000E+00       0.37821704    2.96822865    -0.36116112   -0.19039011   
