# time   Gyr   epot km2 / s2 ekin km2 / s2 ang.mom. km kpc / s    x    kpc      vy   km / s   y    kpc      vx   km / s   z    kpc      vz   km / s   
0.792012       -7.587624     3.786725      1.0000000000E+00       0.435383      2.751989      -0.362963     0.002598      0.000000      0.000000      
0.801790       -7.319890     3.518988      1.0000000000E+00       0.462397      2.651596      -0.362523     0.083770      0.000000      0.000000      
0.811568       -7.079170     3.278266      1.0000000000E+00       0.488430      2.555770      -0.361314     0.156756      0.000000      0.000000      
0.821345       -6.861646     3.060740      1.0000000000E+00       0.513526      2.464119      -0.359411     0.222711      0.000000      0.000000      
0.831123       -6.664197     2.863289      1.0000000000E+00       0.537725      2.376284      -0.356880     0.282583      0.000000      0.000000      
0.840901       -6.484247     2.683338      1.0000000000E+00       0.561063      2.291943      -0.353777     0.337151      0.000000      0.000000      
0.850679       -6.319651     2.518741      1.0000000000E+00       0.583574      2.210806      -0.350152     0.387065      0.000000      0.000000      
0.860457       -6.168610     2.367699      1.0000000000E+00       0.605289      2.132609      -0.346049     0.432871      0.000000      0.000000      
0.870235       -6.029602     2.228690      1.0000000000E+00       0.626235      2.057116      -0.341507     0.475030      0.000000      0.000000      
0.880013       -5.901332     2.100420      1.0000000000E+00       0.646439      1.984115      -0.336559     0.513935      0.000000      0.000000      
0.889791       -5.782691     1.981778      1.0000000000E+00       0.665925      1.913411      -0.331238     0.549920      0.000000      0.000000      
0.899569       -5.672723     1.871809      1.0000000000E+00       0.684714      1.844832      -0.325570     0.583277      0.000000      0.000000      
0.909347       -5.570600     1.769686      1.0000000000E+00       0.702828      1.778218      -0.319580     0.614257      0.000000      0.000000      
0.919125       -5.475602     1.674688      1.0000000000E+00       0.720285      1.713426      -0.313292     0.643076      0.000000      0.000000      
0.928903       -5.387100     1.586186      1.0000000000E+00       0.737102      1.650324      -0.306725     0.669926      0.000000      0.000000      
0.938681       -5.304541     1.503626      1.0000000000E+00       0.753297      1.588793      -0.299899     0.694975      0.000000      0.000000      
0.948458       -5.227438     1.426523      1.0000000000E+00       0.768883      1.528722      -0.292831     0.718371      0.000000      0.000000      
0.958236       -5.155360     1.354444      1.0000000000E+00       0.783875      1.470010      -0.285537     0.740243      0.000000      0.000000      
0.968014       -5.087924     1.287008      1.0000000000E+00       0.798287      1.412565      -0.278031     0.760708      0.000000      0.000000      
0.977792       -5.024790     1.223874      1.0000000000E+00       0.812131      1.356301      -0.270327     0.779869      0.000000      0.000000      
0.987570       -4.965654     1.164738      1.0000000000E+00       0.825417      1.301139      -0.262437     0.797818      0.000000      0.000000      
0.997348       -4.910244     1.109328      1.0000000000E+00       0.838157      1.247005      -0.254374     0.814638      0.000000      0.000000      
1.007126       -4.858316     1.057400      1.0000000000E+00       0.850360      1.193831      -0.246148     0.830402      0.000000      0.000000      
1.016904       -4.809651     1.008734      1.0000000000E+00       0.862036      1.141554      -0.237769     0.845177      0.000000      0.000000      
1.026682       -4.764050     0.963134      1.0000000000E+00       0.873194      1.090113      -0.229248     0.859023      0.000000      0.000000      
1.036460       -4.721336     0.920420      1.0000000000E+00       0.883841      1.039454      -0.220592     0.871995      0.000000      0.000000      
1.046238       -4.681347     0.880431      1.0000000000E+00       0.893986      0.989524      -0.211811     0.884140      0.000000      0.000000      
1.056016       -4.643938     0.843021      1.0000000000E+00       0.903634      0.940275      -0.202912     0.895503      0.000000      0.000000      
1.065794       -4.608976     0.808059      1.0000000000E+00       0.912793      0.891659      -0.193903     0.906125      0.000000      0.000000      
1.075571       -4.576342     0.775425      1.0000000000E+00       0.921469      0.843635      -0.184792     0.916041      0.000000      0.000000      
1.085349       -4.545927     0.745010      1.0000000000E+00       0.929668      0.796159      -0.175584     0.925284      0.000000      0.000000      
1.095127       -4.517633     0.716716      1.0000000000E+00       0.937394      0.749193      -0.166288     0.933885      0.000000      0.000000      
1.104905       -4.491370     0.690453      1.0000000000E+00       0.944653      0.702700      -0.156909     0.941870      0.000000      0.000000      
1.114683       -4.467058     0.666141      1.0000000000E+00       0.951449      0.656644      -0.147453     0.949263      0.000000      0.000000      
1.124461       -4.444624     0.643707      1.0000000000E+00       0.957787      0.610991      -0.137925     0.956088      0.000000      0.000000      
1.134239       -4.424002     0.623085      1.0000000000E+00       0.963670      0.565709      -0.128333     0.962363      0.000000      0.000000      
1.144017       -4.405132     0.604215      1.0000000000E+00       0.969103      0.520765      -0.118680     0.968108      0.000000      0.000000      
1.153795       -4.387960     0.587043      1.0000000000E+00       0.974087      0.476131      -0.108972     0.973337      0.000000      0.000000      
1.163573       -4.372439     0.571522      1.0000000000E+00       0.978626      0.431776      -0.099215     0.978067      0.000000      0.000000      
1.173351       -4.358527     0.557610      1.0000000000E+00       0.982723      0.387672      -0.089412     0.982309      0.000000      0.000000      
1.183129       -4.346185     0.545268      1.0000000000E+00       0.986380      0.343792      -0.079570     0.986075      0.000000      0.000000      
